04013522710P 9041067304013522723 60831000 6083 2820AZMaricopa
04013522710P 9041032704013522724 29581000 2958 2478AZMaricopa
04013522712P 12718026004013522725 33121000 3312 1318AZMaricopa
04013522712P 12718055904013522726 71131000 7113 2621AZMaricopa
04013522718P 8851035204013522727 31131000 3113 1241AZMaricopa
04013522719P 8052054704013522729 44011000 4401 2607AZMaricopa
04013522715P 726000004013522730P 48140000 0 1AZMaricopa
04013522716P 18858025504013522730P 48141000 4814 5464AZMaricopa
04013522716P 18858025904013522731 48781000 4878 5221AZMaricopa
04013522716P 18858012604013522732 23711000 2371 5243AZMaricopa
04013522708P 11126000004013522735P 19940000 0 44AZMaricopa
04013522716P 18858010604013522735P 19941000 1994 5249AZMaricopa
04013522703P 50077009404013522736 47291000 4729 59457AZMaricopa
04013522703P 50077005604013522737 28291000 2829 2644AZMaricopa
04013522703P 50077005804013522738 29091000 2909 1180AZMaricopa
04013522703P 50077007804013522739 39011000 3901 2575AZMaricopa
04013522703P 50077008904013522740 44371000 4437 2509AZMaricopa
04013522703P 50077007604013522741 38191000 3819 2566AZMaricopa
04013522703P 50077006104013522742 30781000 3078 3853AZMaricopa
04013522703P 50077012004013522743 60171000 6017 7779AZMaricopa
04013522703P 50077006404013522744 31941000 3194 15760AZMaricopa
04013522703P 50077009604013522745 48161000 4816 83219AZMaricopa
04013522703P 50077005304013522746 26451000 2645 51302AZMaricopa
04013522703P 50077007104013522747 35311000 3531 26918AZMaricopa
04013522703P 50077003704013522748 18451000 1845 1246AZMaricopa
04013522703P 50077001304013522749 6701000 670 2569AZMaricopa
04013522703P 50077001004013522757 5221000 522 37380AZMaricopa
04013522800 1039100004013522800 10391000 1039 15398AZMaricopa
04013522901 3672100004013522901 36721000 3672 2575AZMaricopa
04013522902 9209100004013522902 92091000 9209 2577AZMaricopa
04013523002 6611100004013523002 66111000 6611 2657AZMaricopa
04013523003 6320100004013523003 63201000 6320 2597AZMaricopa
04013523005 4911100004013523005 49111000 4911 2607AZMaricopa
04013523006 5981100004013523006 59811000 5981 2634AZMaricopa
04013523102 5595100004013523102 55951000 5595 2550AZMaricopa
04013523103 6543100004013523103 65431000 6543 2604AZMaricopa
04013523104 6456100004013523104 64561000 6456 2618AZMaricopa
04013050600P 14026000004013723301P 29110000 0 13AZMaricopa
04013723300P 8472034404013723301P 29111000 2911 93558AZMaricopa
04013050600P 14026000004013723302P 54170000 0 955AZMaricopa
04013723300P 8472063904013723302P 54171000 5417 7287725AZMaricopa
04013723300P 8472001704013940700 1431000 143 386078AZMaricopa
04013116601P 8255000004013941000P 26620000 0 20AZMaricopa
04013623200P 2699098604013941000P 26621000 2662 297487AZMaricopa
04013723300P 8472000004013941000P 26620000 0 54AZMaricopa
04013623200P 2699001404013941100 371000 37 90226AZMaricopa
04015950300P 2699049004015940400 13231000 1323 1765121AZMohave
04015952000P 14823030104015940500P 73680606 4466 107388AZMohave
04015952100P 4036071904015940500P 73680394 2902 66619AZMohave
04015950100 6221100004015950100P 62211000 6221 13117581AZMohave
04015950300P 2699000004015950100P 62210000 0 0AZMohave
04015950200 1097100004015950400P 45500241 1097 3265122AZMohave
04015950300P 2699051004015950400P 45500302 1376 1082748AZMohave
04015950400 2065100004015950400P 45500454 2065 1072521AZMohave
04015950800P 1999000604015950400P 45500003 12 1500AZMohave
04015950500P 933099904015950500P 9340998 932 1242001AZMohave
04015950600P 4833000004015950500P 9340002 2 9839AZMohave
04015951400P 6033000004015950500P 9340000 0 53AZMohave
04015950500P 933000104015950600P 65130000 1 983AZMohave
04015950600P 4833100004015950600P 65130742 4831 348900AZMohave
04015950900P 7512000004015950600P 65130000 0 982AZMohave
04015951200P 2490067504015950600P 65130258 1681 142035AZMohave
04015951300P 316000004015950600P 65130000 0 120AZMohave
04015950300P 2699000004015950701P 70220000 0 3562AZMohave
04015950700P 14354048904015950701P 70221000 7022 312987AZMohave
04015950700P 14354051104015950702 73321000 7332 11314AZMohave
04015950800P 1999077904015950800P 36850423 1558 2576166AZMohave
04015951100P 3277000004015950800P 36850000 0 1AZMohave
04015951200P 2490032504015950800P 36850220 809 224440AZMohave
04015951300P 316100004015950800P 36850086 316 662624AZMohave
04015951400P 6033000204015950800P 36850003 10 86405AZMohave
04015952200 600100004015950800P 36850163 600 2270088AZMohave
04015952300P 392100004015950800P 36850106 392 4462963AZMohave
04015950800P 1999005304015950900P 76180014 106 3207AZMohave
04015950900P 7512100004015950900P 76180986 7512 36907AZMohave
04015950800P 1999000004015951000P 103760000 0 34AZMohave
04015951000P 10381099904015951000P 103760999 10366 28191AZMohave
04015951100P 3277000304015951000P 103760001 10 7AZMohave
04015950800P 1999016204015951100P 36050090 323 12545AZMohave
04015951000P 10381000104015951100P 36050004 15 24AZMohave
04015951100P 3277099704015951100P 36050906 3267 19284AZMohave
04015951400P 6033099804015951400 60231000 6023 154814AZMohave
04015951400P 6033000004015951500P 70110000 0 234AZMohave
04015951500P 6998099804015951500P 70110996 6983 35202AZMohave
04015952000P 14823000204015951500P 70110004 28 2665AZMohave
04015951600 7103100004015951600 71031000 7103 4718AZMohave
04015951700 5445100004015951700P 54860993 5445 3723AZMohave
04015951800P 3594001104015951700P 54860007 41 63AZMohave
04015951800P 3594098904015951800 35531000 3553 3652AZMohave
04015951900 3233100004015951900P 32860984 3233 8571AZMohave
04015952000P 14823000404015951900P 32860016 53 623AZMohave
04015951500P 6998000204015952000P 114250001 15 27AZMohave
04015952000P 14823069304015952000P 114250899 10276 155264AZMohave
04015952100P 4036028104015952000P 114250099 1134 178440AZMohave
04015952400 2291100004015952400 22911000 2291 297102AZMohave
04015952500 4183100004015952500 41831000 4183 26539AZMohave
04015952600 2575100004015952600 25751000 2575 8456AZMohave
04015952700 3644100004015952700 36441000 3644 4863AZMohave
04015952800 4579100004015952800 45791000 4579 18334AZMohave
04015952900 4577100004015952900 45771000 4577 5320AZMohave
04015953000 4540100004015953000 45401000 4540 6354AZMohave
04015953100 2624100004015953100 26241000 2624 2817AZMohave
04015953200 2431100004015953200 24311000 2431 11688AZMohave
04015953300 5002100004015953300 50021000 5002 6239AZMohave
04015952300P 392000004015953400P 81520000 0 170AZMohave
04015953400 8152100004015953400P 81521000 8152 606852AZMohave
04017961300P 6532000004017940100P 34420000 0 50AZNavajo
04017961400P 3511000104017940100P 34420001 4 441AZNavajo
04017966000P 10569032504017940100P 34420999 3438 2274996AZNavajo
04017966000P 10569067204017940300 71031000 7103 373575AZNavajo
04017965000P 5357057904017941000P 34370903 3103 884335AZNavajo
04017965100P 232100004017941000P 34370068 232 1089696AZNavajo
04017965200P 7028604017941000P 34370001 2 109466AZNavajo
04017965300P 221045204017941000P 34370029 100 237694AZNavajo
04017967200P 2711000004017941000P 34370000 0 4563AZNavajo
04017967400P 8069000004017941000P 34370000 0 11926AZNavajo
04017965000P 5357042104017941100P 23750949 2254 1499430AZNavajo
04017965300P 221054804017941100P 23750051 121 470698AZNavajo
04017965100P 232000004017942300P 27110000 0 3323AZNavajo
04017967200P 2711100004017942300P 27111000 2711 1683412AZNavajo
04017967100P 2766100004017942400P 27661000 2766 2467521AZNavajo
04017967200P 2711000004017942400P 27660000 0 1813AZNavajo
04017967300P 4993000004017942400P 27660000 0 1340AZNavajo
04017967400P 8069000004017942400P 27660000 0 104AZNavajo
04017967300P 4993100004017942500 49931000 4993 89775AZNavajo
04017965100P 232000004017944400P 80740000 0 1922AZNavajo
04017965200P 7071404017944400P 80740001 5 580AZNavajo
04017967100P 2766000004017944400P 80740000 0 980AZNavajo
04017967400P 8069100004017944400P 80740999 8069 2128582AZNavajo
04017967500P 7272006304017944500 4581000 458 557720AZNavajo
04017967500P 7272093704017944700 68141000 6814 3149207AZNavajo
04017967600 1065100004017944800 10651000 1065 121878AZNavajo
04017960100 1863100004017960100 18631000 1863 542039AZNavajo
04017960200 3719100004017960200 37191000 3719 1008156AZNavajo
04017960400 3922100004017960400 39221000 3922 339117AZNavajo
04017960300P 1669100004017960500P 38710431 1669 2025975AZNavajo
04017960500 2202100004017960500P 38710569 2202 581317AZNavajo
04017960900P 5974000004017960500P 38710000 0 638AZNavajo
04017960600 4245100004017960600 42451000 4245 77453AZNavajo
04017960700 3449100004017960700P 60030575 3449 825875AZNavajo
04017960800P 2515100004017960700P 60030419 2515 872027AZNavajo
04017961100P 4915000804017960700P 60030006 39 7597AZNavajo
04017960300P 1669000004017960900P 61100000 0 1196AZNavajo
04017960900P 5974100004017960900P 61100978 5974 1334399AZNavajo
04017961000P 5052002704017960900P 61100022 136 3153AZNavajo
04017960900P 5974000004017961000P 49160000 0 1884AZNavajo
04017961000P 5052097304017961000P 49161000 4916 529539AZNavajo
04017960800P 2515000004017961100P 48840000 0 48AZNavajo
04017961100P 4915099204017961100P 48840998 4876 91545AZNavajo
04017961200P 4640000204017961100P 48840002 8 1063AZNavajo
04017961200P 4640099804017961200P 46321000 4632 175464AZNavajo
04017961300P 6532000004017961200P 46320000 0 1512AZNavajo
04017961200P 4640000004017961300P 65520000 0 339AZNavajo
04017961300P 6532100004017961300P 65520997 6532 155300AZNavajo
04017966000P 10569000204017961300P 65520003 20 69AZNavajo
04017961400P 3511099904017961400P 35150998 3507 37794AZNavajo
04017966000P 10569000104017961400P 35150002 8 100AZNavajo
04019000100P 604100004019000100P 6050998 604 733AZPima
04019001000P 687000104019000100P 6050002 1 39AZPima
04019000200 4719100004019000200 47191000 4719 1901AZPima
04019000300 1454100004019000300 14541000 1454 1339AZPima
04019000400 3229100004019000400 32291000 3229 1876AZPima
04019000500 9936100004019000500 99361000 9936 2412AZPima
04019000600 4661100004019000600 46611000 4661 2854AZPima
04019000700 5124100004019000700P 51241000 5124 3207AZPima
04019000800P 1502000004019000700P 51240000 0 3AZPima
04019000100P 604000004019000800P 15020000 0 6AZPima
04019000800P 1502100004019000800P 15021000 1502 3189AZPima
04019002000P 7563000004019000800P 15020000 0 10AZPima
04019000900 2938100004019000900 29381000 2938 1289AZPima
04019001000P 687099904019001000 6861000 686 1152AZPima
04019001100 2954100004019001100 29541000 2954 1213AZPima
04019001200 3752100004019001200 37521000 3752 3928AZPima
04019001301P 8500100004019001301 85001000 8500 2614AZPima
04019001302 2124100004019001302 21241000 2124 1661AZPima
04019001400 5174100004019001400 51741000 5174 2077AZPima
04019001500 4745100004019001500 47451000 4745 2468AZPima
04019001600 3796100004019001600 37961000 3796 2360AZPima
04019001700 3012100004019001700 30121000 3012 1408AZPima
04019001800 7975100004019001800 79751000 7975 3528AZPima
04019001900 3684100004019001900 36841000 3684 5204AZPima
04019002000P 7563100004019002000 75631000 7563 4824AZPima
04019002100P 6629100004019002100P 66291000 6629 5928AZPima
04019003600P 6947000004019002100P 66290000 0 147AZPima
04019002200 6538100004019002200 65381000 6538 7491AZPima
04019002300 5490100004019002300 54901000 5490 2611AZPima
04019002400 6150100004019002400 61501000 6150 3230AZPima
04019002501 5627100004019002501 56271000 5627 6641AZPima
04019002502P 19633020204019002503 39751000 3975 2869AZPima
04019002502P 19633021204019002504 41531000 4153 2010AZPima
04019002502P 19633028704019002505 56321000 5632 2567AZPima
04019002502P 19633029904019002506 58731000 5873 5690AZPima
04019001301P 8500000004019002601P 70180000 0 3AZPima
04019002601 7018100004019002601P 70181000 7018 3293AZPima
04019002602 5367100004019002602 53671000 5367 2125AZPima
04019002701 5862100004019002701 58621000 5862 2875AZPima
04019002702 4885100004019002702 48851000 4885 3303AZPima
04019002800P 8923028904019002801 25831000 2583 1160AZPima
04019002800P 8923046404019002802 41401000 4140 1288AZPima
04019002800P 8923024304019002803 21671000 2167 824AZPima
04019002901 5942100004019002901 59421000 5942 2652AZPima
04019002800P 8923000404019002903P 59210006 33 39AZPima
04019002903 5888100004019002903P 59210994 5888 4235AZPima
04019002904 3499100004019002904 34991000 3499 2870AZPima
04019003001 6315100004019003001 63151000 6315 3913AZPima
04019003002 4603100004019003002 46031000 4603 2727AZPima
04019003101 6245100004019003101 62451000 6245 2209AZPima
04019003102 3898100004019003102 38981000 3898 1994AZPima
04019003200 6152100004019003200 61521000 6152 3000AZPima
04019003301 7416100004019003301 74161000 7416 4957AZPima
04019003302 4168100004019003302 41681000 4168 2592AZPima
04019003400 5958100004019003400 59581000 5958 3328AZPima
04019003501 8572100004019003501P 86210994 8572 3215AZPima
04019003600P 6947000704019003501P 86210006 49 11AZPima
04019003502 4672100004019003502 46721000 4672 2475AZPima
04019003503 4608100004019003503 46081000 4608 1578AZPima
04019003504 2848100004019003504 28481000 2848 1290AZPima
04019002100P 6629000004019003600P 68980000 0 10AZPima
04019003600P 6947099304019003600P 68981000 6898 43729AZPima
04019003701 8042100004019003701 80421000 8042 2869AZPima
04019003702 6880100004019003702 68801000 6880 2884AZPima
04019003703P 9883044904019003704 44421000 4442 1475AZPima
04019003703P 9883055104019003705 54411000 5441 2594AZPima
04019003800P 9739044004019003801 42851000 4285 1166AZPima
04019003800P 9739056004019003802 54541000 5454 2891AZPima
04019003900P 8587027404019003901 23561000 2356 1983AZPima
04019003900P 8587034704019003902 29781000 2978 2380AZPima
04019003900P 8587037904019003903 32531000 3253 2265AZPima
04019004001 6855100004019004001 68551000 6855 5740AZPima
04019004008 4934100004019004008 49341000 4934 2483AZPima
04019004010 3540100004019004010 35401000 3540 2041AZPima
04019004011 6818100004019004011 68181000 6818 3644AZPima
04019004015 7026100004019004015 70261000 7026 3071AZPima
04019004022 5969100004019004022 59691000 5969 4194AZPima
04019004025 6262100004019004025 62621000 6262 11291AZPima
04019004026 4134100004019004026 41341000 4134 15815AZPima
04019004029 4621100004019004029 46211000 4621 2664AZPima
04019004004P 8675021104019004030 18291000 1829 4042AZPima
04019004004P 8675041904019004031 36371000 3637 2342AZPima
04019004004P 8675037004019004032 32091000 3209 3387AZPima
04019004009P 7706052404019004033 40351000 4035 1335AZPima
04019004009P 7706047604019004034 36711000 3671 1108AZPima
04019004012P 6195053504019004035 33121000 3312 1955AZPima
04019004012P 6195046504019004036 28831000 2883 1283AZPima
04019004013P 6121050404019004037 30881000 3088 1310AZPima
04019004013P 6121049604019004038 30331000 3033 1290AZPima
04019004014P 9326025004019004039 23311000 2331 1163AZPima
04019004014P 9326075004019004040 69951000 6995 2575AZPima
04019004017P 14780006804019004041P 10720934 1001 4214AZPima
04019004020P 7817000904019004041P 10720066 71 389AZPima
04019004017P 14780029904019004042 44121000 4412 2576AZPima
04019004017P 14780023904019004043 35371000 3537 2589AZPima
04019004017P 14780026104019004044 38531000 3853 10521AZPima
04019004017P 14780013404019004045 19771000 1977 13979AZPima
04019004020P 7817058304019004046 45541000 4554 2040AZPima
04019004020P 7817040804019004047 31921000 3192 2623AZPima
04019004021P 7278063904019004048 46541000 4654 2602AZPima
04019004021P 7278036104019004049 26241000 2624 2583AZPima
04019004023P 6876028604019004050 19661000 1966 7349AZPima
04019004023P 6876071404019004051 49101000 4910 33338AZPima
04019004024P 9504016604019004052P 16300969 1579 578437AZPima
04019004028P 21003000204019004052P 16300031 51 90825AZPima
04019004707P 10155000004019004052P 16300000 0 16AZPima
04019004024P 9504032404019004053 30791000 3079 7258AZPima
04019004024P 9504017104019004054 16261000 1626 3742AZPima
04019004024P 9504033904019004055 32191000 3219 8235AZPima
04019004027P 7097030104019004056 21391000 2139 1996AZPima
04019004027P 7097069904019004057 49581000 4958 3390AZPima
04019004028P 21003020804019004058 43781000 4378 6922AZPima
04019004028P 21003015904019004059 33381000 3338 95787AZPima
04019004028P 21003053304019004060 111901000 11190 38653AZPima
04019004024P 9504000004019004061P 20470000 1 169AZPima
04019004028P 21003009704019004061P 20471000 2046 873647AZPima
04019004104 6776100004019004104 67761000 6776 4503AZPima
04019004102P 22205021204019004105 47151000 4715 86597AZPima
04019004102P 22205035104019004106 78041000 7804 122522AZPima
04019004102P 22205013904019004107 30891000 3089 488628AZPima
04019004102P 22205010904019004108 24111000 2411 261148AZPima
04019004102P 22205018904019004109 41861000 4186 778607AZPima
04019004103P 12484030004019004110 37471000 3747 1350AZPima
04019004103P 12484046004019004111 57431000 5743 8043AZPima
04019004103P 12484024004019004112 29941000 2994 2000AZPima
04019004307 3311100004019004307 33111000 3311 5873AZPima
04019004301P 10767011504019004310 12341000 1234 9454AZPima
04019004301P 10767033804019004311 36341000 3634 11164AZPima
04019004301P 10767054804019004312 58991000 5899 5241AZPima
04019004200P 2053000004019004313P 47010000 0 0AZPima
04019004305P 18176025904019004313P 47011000 4701 155433AZPima
04019004305P 18176019804019004314 35991000 3599 141500AZPima
04019004305P 18176033004019004315 59971000 5997 145376AZPima
04019004305P 18176021304019004316 38791000 3879 2584237AZPima
04019004306P 7806037504019004317 29261000 2926 3542AZPima
04019004306P 7806062504019004318 48801000 4880 12690AZPima
04019004308P 10249040404019004319 41421000 4142 55776AZPima
04019004308P 10249027004019004320 27711000 2771 8509AZPima
04019004308P 10249000204019004321P 37350006 21 476AZPima
04019004309P 8846042004019004321P 37350994 3714 2406AZPima
04019004309P 8846058004019004322 51321000 5132 5362AZPima
04019004404 2981100004019004404P 29811000 2981 3882AZPima
04019004406P 19626000004019004404P 29810000 0 0AZPima
04019004407 5402100004019004407 54021000 5402 3637AZPima
04019004409 9397100004019004409 93971000 9397 1041751AZPima
04019004410 8214100004019004410 82141000 8214 370816AZPima
04019004401P 13301023804019004411 31601000 3160 12952AZPima
04019004401P 13301018204019004412 24151000 2415 6595AZPima
04019004401P 13301024104019004413 32041000 3204 2876AZPima
04019004401P 13301021804019004414 29031000 2903 1782AZPima
04019004401P 13301012204019004415 16191000 1619 7765AZPima
04019004406P 19626045004019004416 88411000 8841 32156AZPima
04019004406P 19626040904019004417 80351000 8035 160057AZPima
04019004406P 19626014004019004418 27501000 2750 26755AZPima
04019004408P 7997067004019004419 53551000 5355 97110AZPima
04019004408P 7997033004019004420 26421000 2642 97286AZPima
04019004504 5996100004019004504 59961000 5996 8901AZPima
04019004505 3652100004019004505 36521000 3652 1857AZPima
04019004506 4821100004019004506 48211000 4821 3583AZPima
04019004507 7367100004019004507 73671000 7367 4713AZPima
04019004508 4648100004019004508 46481000 4648 2939AZPima
04019004509 7320100004019004509 73201000 7320 3444AZPima
04019004610 5587100004019004610 55871000 5587 4235AZPima
04019004612 7878100004019004612 78781000 7878 7103AZPima
04019004613 3802100004019004613 38021000 3802 4203AZPima
04019004603P 6575050704019004614 33311000 3331 5566AZPima
04019004603P 6575049304019004615 32441000 3244 5257AZPima
04019004604P 8081028804019004616 23301000 2330 4308AZPima
04019004604P 8081034704019004617 28011000 2801 1913AZPima
04019004604P 8081036504019004618 29501000 2950 3468AZPima
04019004607P 10049034204019004619 34371000 3437 6562AZPima
04019004607P 10049016904019004620 17021000 1702 3111AZPima
04019004607P 10049018404019004621 18491000 1849 3462AZPima
04019004607P 10049030504019004622 30611000 3061 3517AZPima
04019004608P 9743047604019004623 46381000 4638 5466AZPima
04019004608P 9743052404019004624 51051000 5105 3098AZPima
04019004609P 9449019004019004625 17971000 1797 2760AZPima
04019004609P 9449033804019004626 31951000 3195 1631AZPima
04019004609P 9449032404019004627 30631000 3063 1306AZPima
04019004609P 9449014804019004628 13941000 1394 2343AZPima
04019004611P 40967018504019004629 75831000 7583 7808AZPima
04019004611P 40967003704019004630 15221000 1522 5039AZPima
04019004611P 40967009004019004631 37071000 3707 3876AZPima
04019004611P 40967006104019004632 25081000 2508 3930AZPima
04019004611P 40967006704019004633 27551000 2755 4612AZPima
04019004611P 40967002504019004634 10151000 1015 12582AZPima
04019004611P 40967010604019004635 43581000 4358 6960AZPima
04019004611P 40967013004019004636 53341000 5334 7674AZPima
04019004611P 40967022304019004637P 99000923 9133 63822AZPima
04019004707P 10155007604019004637P 99000077 767 6468AZPima
04019004611P 40967005304019004638 21601000 2160 186811AZPima
04019004611P 40967002204019004639 8921000 892 37303AZPima
04019004703 7129100004019004703 71291000 7129 12729AZPima
04019004704P 10802038004019004710 41051000 4105 4494AZPima
04019004704P 10802033604019004711 36321000 3632 10343AZPima
04019004704P 10802028304019004712 30571000 3057 9178AZPima
04019004706P 9516037504019004713 35711000 3571 11586AZPima
04019004704P 10802000104019004714P 59530001 8 6AZPima
04019004706P 9516062504019004714P 59530999 5945 10437AZPima
04019004707P 10155050604019004715 51431000 5143 12135AZPima
04019004707P 10155041804019004716 42451000 4245 339240AZPima
04019004708P 10935019404019004717 21201000 2120 5148AZPima
04019004708P 10935023104019004718 25221000 2522 2767AZPima
04019004708P 10935057504019004719 62931000 6293 15592AZPima
04019004709P 14630010104019004720 14811000 1481 2940AZPima
04019004709P 14630020704019004721 30301000 3030 4938AZPima
04019004709P 14630018704019004722 27391000 2739 7223AZPima
04019004709P 14630034204019004723 49991000 4999 3806AZPima
04019004709P 14630016304019004724 23811000 2381 7161AZPima
04019004900P 840024004019004900 2021000 202 3903027AZPima
04019004900P 840076004019005000P 37050172 638 65144AZPima
04019005000 3067100004019005000P 37050828 3067 7564AZPima
04019004308P 10249032304019005100 33151000 3315 4832AZPima
04019004800P 7492016704019940600 12511000 1251 1733474AZPima
04019004800P 7492020304019940700 15221000 1522 3312337AZPima
04019004800P 7492063004019940800 47191000 4719 4730535AZPima
04019004200P 2053100004019940900P 20531000 2053 288479AZPima
04019004305P 18176000004019940900P 20530000 0 415AZPima
04021000200P 9124032204021000201P 29380999 2934 789277AZPinal
04021000303P 6850000104021000201P 29380001 4 410AZPinal
04021000400P 3291000004021000201P 29380000 0 56AZPinal
04021000200P 9124065304021000202P 59621000 5961 541518AZPinal
04021000302P 15387000004021000202P 59620000 1 34AZPinal
04021000200P 9124002504021000203P 2291000 229 797877AZPinal
04021000900P 7134000004021000203P 2290000 0 1AZPinal
04021000301 10328100004021000301 103281000 10328 34433AZPinal
04021000302P 15387000004021000303P 68470000 1 53AZPinal
04021000303P 6850099904021000303P 68471000 6846 48611AZPinal
04021000304 12309100004021000304 123091000 12309 7714AZPinal
04021000302P 15387050704021000305 77991000 7799 13426AZPinal
04021000302P 15387049304021000306 75861000 7586 105757AZPinal
04021000200P 9124000004021000400P 32910000 0 1AZPinal
04021000400P 3291100004021000400P 32911000 3291 95838AZPinal
04021000500P 2676100004021000500 26761000 2676 179476AZPinal
04021000500P 2676000004021000601P 81370000 0 1AZPinal
04021000600P 12864063304021000601P 81371000 8137 2478882AZPinal
04021000600P 12864036704021000602 47271000 4727 102657AZPinal
04021000700 4375100004021000700 43751000 4375 54084AZPinal
04021000100P 8591000004021000800P 136640000 0 1AZPinal
04021000600P 12864000004021000800P 136640000 0 14726AZPinal
04021000800 13664100004021000800P 136641000 13664 2766266AZPinal
04021001000P 4990000004021000800P 136640000 0 192AZPinal
04021002100P 5842000004021000800P 136640000 0 13AZPinal
04021000900P 7134100004021000900 71341000 7134 18308AZPinal
04021001000P 4990100004021001000 49901000 4990 36803AZPinal
04021001100 3480100004021001100 34801000 3480 40670AZPinal
04021001200P 3658100004021001200 36581000 3658 231253AZPinal
04021001300P 12062026404021001301P 31791000 3179 25899AZPinal
04021001600P 4153000004021001301P 31790000 0 21AZPinal
04021000100P 8591000004021001302P 88830000 0 0AZPinal
04021001300P 12062073604021001302P 88831000 8883 94205AZPinal
04021001400P 14494044604021001401 64671000 6467 5244AZPinal
04021001400P 14494055404021001402 80271000 8027 62856AZPinal
04021001500 3846100004021001500 38461000 3846 30884AZPinal
04021001600P 4153100004021001600 41531000 4153 298288AZPinal
04021001700 8546100004021001700 85461000 8546 1026679AZPinal
04021001900 2332100004021001900P 23321000 2332 112980AZPinal
04021002100P 5842000004021001900P 23320000 0 6AZPinal
04021002000 8990100004021002000 89901000 8990 120734AZPinal
04021002100P 5842100004021002100 58421000 5842 1017801AZPinal
04021000600P 12864000004021940400 01000 0 542833AZPinal
04021001800 741100004021940600 7411000 741 1080673AZPinal
04021000100P 8591000704021941000 561000 56 283195AZPinal
04021000100P 8591032804021941100 28201000 2820 350569AZPinal
04021000100P 8591066504021941200P 57151000 5715 495973AZPinal
04021001200P 3658000004021941200P 57150000 0 7AZPinal
04023996000 2781100004023996000P 27811000 2781 "1440596AZSanta Cruz"
04023996100P 14902000004023996000P 27810000 0 "284AZSanta Cruz"
04023996100P 14902013404023996101 19901000 1990 "424432AZSanta Cruz"
04023996100P 14902086404023996102P 128751000 12875 "1254810AZSanta Cruz"
04023996200P 4147000004023996102P 128750000 0 "9AZSanta Cruz"
04023996300P 7907000004023996102P 128750000 0 "687AZSanta Cruz"
04023996200P 4147100004023996200 41471000 4147 "15421AZSanta Cruz"
04023996100P 14902000204023996300P 79440005 37 "6095AZSanta Cruz"
04023996300P 7907100004023996300P 79440995 7907 "52495AZSanta Cruz"
04023996400P 8644042204023996401 36451000 3645 "8098AZSanta Cruz"
04023996400P 8644057804023996402 49991000 4999 "2531AZSanta Cruz"
04025000100P 1891099804025000100P 18910998 1888 3912534AZYavapai
04025000200P 15544000004025000100P 18910002 3 27219AZYavapai
04025000100P 1891000204025000201P 97980000 3 55AZYavapai
04025000200P 15544063004025000201P 97980999 9791 428544AZYavapai
04025001200P 4354000104025000201P 97980000 4 644AZYavapai
04025000200P 15544035704025000202P 55511000 5551 487528AZYavapai
04025000300P 3852000004025000202P 55510000 0 40AZYavapai
04025000300P 3852099804025000300P 38830990 3845 43950AZYavapai
04025000500P 3494000304025000300P 38830002 9 22AZYavapai
04025001000P 7244000404025000300P 38830007 29 46AZYavapai
04025000300P 3852000204025000400P 73310001 7 20AZYavapai
04025000400P 7337099804025000400P 73310999 7321 15471AZYavapai
04025000500P 3494000104025000400P 73310000 3 2AZYavapai
04025000500P 3494099704025000500P 34930997 3482 53103AZYavapai
04025000600P 28894000004025000500P 34930002 7 2865AZYavapai
04025000700P 3659000104025000500P 34930001 4 995AZYavapai
04025000900P 5168000004025000500P 34930000 0 63AZYavapai
04025000500P 3494000004025000601P 100230000 0 2970AZYavapai
04025000600P 28894034704025000601P 100231000 10023 14598AZYavapai
04025000600P 28894041804025000602 120781000 12078 15454AZYavapai
04025000600P 28894023504025000603 67861000 6786 54610AZYavapai
04025000700P 3659099504025000700P 36530997 3641 269035AZYavapai
04025001500P 5299000204025000700P 36530003 12 551AZYavapai
04025000800P 6991058804025000801 41111000 4111 5326AZYavapai
04025000700P 3659000204025000802P 28860002 6 1996AZYavapai
04025000800P 6991041204025000802P 28860998 2880 14408AZYavapai
04025000400P 7337000204025000900P 51840003 16 26AZYavapai
04025000500P 3494000004025000900P 51840000 0 14AZYavapai
04025000900P 5168100004025000900P 51840997 5168 4867AZYavapai
04025001000P 7244099604025001000P 72171000 7215 91793AZYavapai
04025001200P 4354000004025001000P 72170000 2 9AZYavapai
04025001100P 7632050504025001101 38531000 3853 23375AZYavapai
04025001100P 7632049504025001102 37791000 3779 30097AZYavapai
04025000200P 15544001304025001200P 45470044 199 17226AZYavapai
04025001200P 4354099904025001200P 45470956 4348 2802570AZYavapai
04025001300 1805100004025001300P 18051000 1805 1358756AZYavapai
04025001400P 8445000004025001300P 18050000 0 71AZYavapai
04025001400P 8445100004025001400 84451000 8445 5393249AZYavapai
04025000700P 3659000204025001500P 52950002 8 6008AZYavapai
04025001500P 5299099804025001500P 52950998 5287 2609936AZYavapai
04025001600 12913100004025001600 129131000 12913 1186985AZYavapai
04025001700 9749100004025001700P 104560932 9749 272141AZYavapai
04025002000P 20056003504025001700P 104560068 707 1864AZYavapai
04025001800P 8120100004025001800P 81231000 8120 465539AZYavapai
04025001900P 5070000104025001800P 81230000 3 624AZYavapai
04025001800P 8120000004025001900P 52780000 0 76AZYavapai
04025001900P 5070099904025001900P 52780960 5067 1293896AZYavapai
04025002000P 20056001104025001900P 52780040 211 1518AZYavapai
04025001900P 5070000004025002000P 191380000 0 8AZYavapai
04025002000P 20056095404025002000P 191381000 19138 123122AZYavapai
04025000100P 1891000004025940400 01000 0 3435AZYavapai
